Roster Month/Year,Start,End,Block Total,Flight,Origin,City_Origin,Country_Origin,Latitude_Origin,Longitude_Origin,Destination,City_Destination,Country_Destination,Latitude_Destination,Longitude_Destination,Aircraft Type,Rank
Jan-2018,2018-01-13 02:50:00,2018-01-13 09:15:00,0 days 06:25:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2018,2018-01-16 13:11:00,2018-01-16 22:51:00,0 days 09:40:00.000000000,VS105,LHR,London,United Kingdom,51.4706,-0.461941,SEA,Seattle,United States,47.449001,-122.308998,789,CC
Jan-2018,2018-01-19 01:35:00,2018-01-19 10:37:00,0 days 09:02:00.000000000,VS106,SEA,Seattle,United States,47.449001,-122.308998,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jan-2018,2018-01-26 11:35:00,2018-01-26 19:40:00,0 days 08:05:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jan-2018,2018-01-29 00:13:00,2018-01-29 06:47:00,0 days 06:34:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Feb-2018,2018-02-01 20:02:00,2018-02-02 04:27:00,0 days 08:25:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Feb-2018,2018-02-02 23:57:00,2018-02-03 06:49:00,0 days 06:52:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Feb-2018,2018-02-06 15:50:00,2018-02-07 00:21:00,0 days 08:31:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333,CC
Feb-2018,2018-02-08 02:20:00,2018-02-08 08:37:00,0 days 06:17:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Feb-2018,2018-02-20 18:47:00,2018-02-21 05:25:00,0 days 10:38:00.000000000,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789,CC
Feb-2018,2018-02-22 19:09:00,2018-02-23 06:35:00,0 days 11:26:00.000000000,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Mar-2018,2018-03-15 16:45:00,2018-03-16 00:03:00,0 days 07:18:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CC
Mar-2018,2018-03-17 02:26:00,2018-03-17 09:26:00,0 days 07:00:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Mar-2018,2018-03-20 11:25:00,2018-03-20 19:14:00,0 days 07:49:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Mar-2018,2018-03-22 23:44:00,2018-03-23 06:20:00,0 days 06:36:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Mar-2018,2018-03-26 10:48:00,2018-03-26 18:50:00,0 days 08:02:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Mar-2018,2018-03-28 00:51:00,2018-03-28 07:45:00,0 days 06:54:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Mar-2018,2018-03-31 10:22:00,2018-03-31 18:48:00,0 days 08:26:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CC
Apr-2018,2018-04-01 22:16:00,2018-04-02 05:28:00,0 days 07:12:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Apr-2018,2018-04-05 14:25:00,2018-04-06 02:36:00,0 days 12:11:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Apr-2018,2018-04-09 04:14:00,2018-04-09 14:40:00,0 days 10:26:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Apr-2018,2018-04-13 09:15:00,2018-04-13 19:42:00,0 days 10:27:00.000000000,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,744,CC
Apr-2018,2018-04-15 22:29:00,2018-04-16 08:23:00,0 days 09:54:00.000000000,VS44,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
May-2018,2018-05-05 14:54:00,2018-05-05 22:52:00,0 days 07:58:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,346,CC
May-2018,2018-05-07 01:46:00,2018-05-07 07:50:00,0 days 06:04:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
May-2018,2018-05-17 13:35:00,2018-05-17 21:28:00,0 days 07:53:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789,CC
May-2018,2018-05-18 23:00:00,2018-05-19 06:03:00,0 days 07:03:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
May-2018,2018-05-22 13:30:00,2018-05-22 21:38:00,0 days 08:08:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789,CC
May-2018,2018-05-23 23:27:00,2018-05-24 06:20:00,0 days 06:53:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
May-2018,2018-05-27 21:05:00,2018-05-28 09:06:00,0 days 12:01:00.000000000,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,789,CC
May-2018,2018-05-30 15:49:00,2018-05-31 03:52:00,0 days 12:03:00.000000000,VS207,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jun-2018,2018-06-05 13:21:00,2018-06-05 21:04:00,0 days 07:43:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789,CC
Jun-2018,2018-06-07 00:56:00,2018-06-07 08:09:00,0 days 07:13:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jun-2018,2018-06-10 15:19:00,2018-06-10 22:30:00,0 days 07:11:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,346,CC
Jun-2018,2018-06-12 01:52:00,2018-06-12 08:10:00,0 days 06:18:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jun-2018,2018-06-15 13:28:00,2018-06-15 21:46:00,0 days 08:18:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Jun-2018,2018-06-16 23:00:00,2018-06-17 05:46:00,0 days 06:46:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jun-2018,2018-06-23 14:39:00,2018-06-23 22:52:00,0 days 08:13:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789,CC
Jun-2018,2018-06-25 02:16:00,2018-06-25 09:52:00,0 days 07:36:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jun-2018,2018-06-28 13:43:00,2018-06-28 21:30:00,0 days 07:47:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Jun-2018,2018-06-29 22:56:00,2018-06-30 06:08:00,0 days 07:12:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jul-2018,2018-07-10 19:17:00,2018-07-11 02:59:00,0 days 07:42:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jul-2018,2018-07-11 22:00:00,2018-07-12 05:14:00,0 days 07:14:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jul-2018,2018-07-15 14:45:00,2018-07-15 22:20:00,0 days 07:35:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789,CC
Jul-2018,2018-07-17 00:58:00,2018-07-17 08:26:00,0 days 07:28:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jul-2018,2018-07-25 10:30:00,2018-07-25 18:50:00,0 days 08:20:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CC
Jul-2018,2018-07-26 22:29:00,2018-07-27 05:49:00,0 days 07:20:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jul-2018,2018-07-30 07:59:00,2018-07-30 15:57:00,0 days 07:58:00.000000000,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Jul-2018,2018-07-31 12:14:00,2018-07-31 18:41:00,0 days 06:27:00.000000000,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Aug-2018,2018-08-20 14:21:00,2018-08-21 02:42:00,0 days 12:21:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Aug-2018,2018-08-23 03:37:00,2018-08-23 13:11:00,0 days 09:34:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Aug-2018,2018-08-29 11:30:00,2018-08-29 21:08:00,0 days 09:38:00.000000000,VS65,LGW,London,United Kingdom,51.148102,-0.190278,MBJ,Montego Bay,Jamaica,18.503700256347656,-77.91339874267578,744,CC
Sep-2018,2018-09-03 00:27:00,2018-09-03 09:16:00,0 days 08:49:00.000000000,VS66,MBJ,Montego Bay,Jamaica,18.503700256347656,-77.91339874267578,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Sep-2018,2018-09-09 14:25:00,2018-09-10 01:41:00,0 days 11:16:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Sep-2018,2018-09-12 03:42:00,2018-09-12 13:22:00,0 days 09:40:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Sep-2018,2018-09-16 10:10:00,2018-09-16 21:08:00,0 days 10:58:00.000000000,VS19,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,789,CC
Sep-2018,2018-09-19 00:38:00,2018-09-19 10:15:00,0 days 09:37:00.000000000,VS20,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Sep-2018,2018-09-26 20:55:00,2018-09-27 08:24:00,0 days 11:29:00.000000000,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,789,CC
Sep-2018,2018-09-29 15:50:00,2018-09-30 04:45:00,0 days 12:55:00.000000000,VS207,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Oct-2018,2018-10-18 10:35:00,2018-10-18 20:54:00,0 days 10:19:00.000000000,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,744,CC
Oct-2018,2018-10-20 22:19:00,2018-10-21 08:11:00,0 days 09:52:00.000000000,VS44,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Oct-2018,2018-10-25 10:14:00,2018-10-25 21:23:00,0 days 11:09:00.000000000,VS19,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,789,CC
Oct-2018,2018-10-28 00:58:00,2018-10-28 10:54:00,0 days 10:56:00.000000000,VS20,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Nov-2018,2018-11-08 18:55:00,2018-11-09 05:48:00,0 days 10:53:00.000000000,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789,CC
Nov-2018,2018-11-10 19:09:00,2018-11-11 06:20:00,0 days 11:11:00.000000000,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Nov-2018,2018-11-15 17:05:00,2018-11-15 18:30:00,0 days 00:00:00.000000000,BA1488,LHR,London,United Kingdom,51.4706,-0.461941,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,,CC
Nov-2018,2018-11-16 13:06:00,2018-11-16 22:15:00,0 days 09:09:00.000000000,VS71,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Nov-2018,2018-11-17 23:55:00,2018-11-18 07:38:00,0 days 07:43:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Nov-2018,2018-11-23 11:00:00,2018-11-23 21:57:00,0 days 10:57:00.000000000,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,744,CC
Nov-2018,2018-11-26 23:42:00,2018-11-27 09:40:00,0 days 09:58:00.000000000,VS44,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Dec-2018,2018-12-01 18:55:00,2018-12-02 05:34:00,0 days 10:39:00.000000000,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789,CC
Dec-2018,2018-12-03 19:05:00,2018-12-04 06:57:00,0 days 11:52:00.000000000,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Dec-2018,2018-12-20 16:41:00,2018-12-21 00:08:00,0 days 07:27:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789,CC
Dec-2018,2018-12-22 02:31:00,2018-12-22 08:34:00,0 days 06:03:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Dec-2018,2018-12-26 16:24:00,2018-12-26 23:22:00,0 days 06:58:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789,CC
Dec-2018,2018-12-28 02:09:00,2018-12-28 08:40:00,0 days 06:31:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jan-2019,2019-01-04 16:09:00,2019-01-05 00:07:00,0 days 07:58:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jan-2019,2019-01-06 03:10:00,2019-01-06 09:41:00,0 days 06:31:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jan-2019,2019-01-10 10:07:00,2019-01-10 19:35:00,0 days 09:28:00.000000000,VS117,LHR,London,United Kingdom,51.4706,-0.461941,MIA,Miami,United States,25.79319953918457,-80.29060363769531,333,CC
Jan-2019,2019-01-11 23:06:00,2019-01-12 07:33:00,0 days 08:27:00.000000000,VS118,MIA,Miami,United States,25.79319953918457,-80.29060363769531,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2019,2019-01-17 22:30:00,2019-01-18 05:05:00,0 days 06:35:00.000000000,VS411,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,346,CC
Jan-2019,2019-01-19 09:55:00,2019-01-19 16:57:00,0 days 07:02:00.000000000,VS412,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jan-2019,2019-01-23 14:35:00,2019-01-24 01:55:00,0 days 11:20:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Jan-2019,2019-01-26 04:24:00,2019-01-26 14:26:00,0 days 10:02:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Feb-2019,2019-02-05 16:45:00,2019-02-06 03:16:00,0 days 10:31:00.000000000,VS461,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789,CC
Feb-2019,2019-02-07 19:46:00,2019-02-08 07:03:00,0 days 11:17:00.000000000,VS462,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Feb-2019,2019-02-12 20:03:00,2019-02-13 04:35:00,0 days 08:32:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Feb-2019,2019-02-14 04:51:00,2019-02-14 11:21:00,0 days 06:30:00.000000000,VS154,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Mar-2019,2019-03-06 08:50:00,2019-03-06 16:54:00,0 days 08:04:00.000000000,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CSS
Mar-2019,2019-03-07 13:08:00,2019-03-07 19:35:00,0 days 06:27:00.000000000,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Mar-2019,2019-03-11 16:30:00,2019-03-12 00:28:00,0 days 07:58:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CSS
Mar-2019,2019-03-14 02:18:00,2019-03-14 08:45:00,0 days 06:27:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Mar-2019,2019-03-17 19:18:00,2019-03-18 03:29:00,0 days 08:11:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Mar-2019,2019-03-19 02:46:00,2019-03-19 09:23:00,0 days 06:37:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Mar-2019,2019-03-22 11:34:00,2019-03-22 20:32:00,0 days 08:58:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CSS
Mar-2019,2019-03-23 23:52:00,2019-03-24 06:55:00,0 days 07:03:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Mar-2019,2019-03-27 09:43:00,2019-03-27 21:12:00,0 days 11:29:00.000000000,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CSS
Mar-2019,2019-03-29 23:02:00,2019-03-30 09:10:00,0 days 10:08:00.000000000,VS8,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Apr-2019,2019-04-03 19:10:00,2019-04-04 03:09:00,0 days 07:59:00.000000000,VS157,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CSS
Apr-2019,2019-04-05 12:07:00,2019-04-05 18:48:00,0 days 06:41:00.000000000,VS158,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Apr-2019,2019-04-08 19:17:00,2019-04-09 02:34:00,0 days 07:17:00.000000000,VS157,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CSS
Apr-2019,2019-04-10 12:15:00,2019-04-10 18:58:00,0 days 06:43:00.000000000,VS158,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Apr-2019,2019-04-13 12:35:00,2019-04-13 20:23:00,0 days 07:48:00.000000000,VS153,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Apr-2019,2019-04-14 22:58:00,2019-04-15 06:52:00,0 days 07:54:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Apr-2019,2019-04-18 09:16:00,2019-04-18 18:27:00,0 days 09:11:00.000000000,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CSS
Apr-2019,2019-04-19 22:15:00,2019-04-20 06:12:00,0 days 07:57:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CSS
Apr-2019,2019-04-23 19:05:00,2019-04-24 02:44:00,0 days 07:39:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Apr-2019,2019-04-25 12:05:00,2019-04-25 18:51:00,0 days 06:46:00.000000000,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
May-2019,2019-05-12 21:16:00,2019-05-13 07:49:00,0 days 10:33:00.000000000,VS461,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789,CSS
May-2019,2019-05-14 19:33:00,2019-05-15 07:04:00,0 days 11:31:00.000000000,VS462,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
May-2019,2019-05-27 20:33:00,2019-05-28 04:00:00,0 days 07:27:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CSS
May-2019,2019-05-29 00:45:00,2019-05-29 07:36:00,0 days 06:51:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Jun-2019,2019-06-01 19:02:00,2019-06-02 03:13:00,0 days 08:11:00.000000000,VS157,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CSS
Jun-2019,2019-06-03 12:01:00,2019-06-03 18:32:00,0 days 06:31:00.000000000,VS158,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Jun-2019,2019-06-18 08:20:00,2019-06-18 19:01:00,0 days 10:41:00.000000000,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CSS
Jun-2019,2019-06-20 23:15:00,2019-06-21 09:35:00,0 days 10:20:00.000000000,VS8,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Jun-2019,2019-06-25 14:24:00,2019-06-26 01:59:00,0 days 11:35:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CSS
Jun-2019,2019-06-28 04:23:00,2019-06-28 14:41:00,0 days 10:18:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Jul-2019,2019-07-02 10:50:00,2019-07-02 18:30:00,0 days 07:40:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Jul-2019,2019-07-04 00:59:00,2019-07-04 08:14:00,0 days 07:15:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Jul-2019,2019-07-07 14:43:00,2019-07-07 22:55:00,0 days 08:12:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Jul-2019,2019-07-09 01:57:00,2019-07-09 08:45:00,0 days 06:48:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Jul-2019,2019-07-18 09:05:00,2019-07-18 19:08:00,0 days 10:03:00.000000000,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CSS
Jul-2019,2019-07-19 21:30:00,2019-07-20 06:05:00,0 days 08:35:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CSS
Jul-2019,2019-07-24 15:20:00,2019-07-24 23:35:00,0 days 08:15:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333,CSS
Jul-2019,2019-07-26 02:00:00,2019-07-26 08:30:00,0 days 06:30:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Jul-2019,2019-07-29 12:30:00,2019-07-29 20:09:00,0 days 07:39:00.000000000,VS153,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CSS
Jul-2019,2019-07-31 00:36:00,2019-07-31 08:15:00,0 days 07:39:00.000000000,VS154,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Aug-2019,2019-08-13 14:37:00,2019-08-14 01:25:00,0 days 10:48:00.000000000,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.143400192260746,121.80500030517578,789,CSS
Aug-2019,2019-08-16 03:40:00,2019-08-16 15:45:00,0 days 12:05:00.000000000,VS251,PVG,Shanghai,China,31.143400192260746,121.80500030517578,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Aug-2019,2019-08-20 15:01:00,2019-08-20 22:55:00,0 days 07:54:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CSS
